SITE_ID,MEASUREMENT_CONCEPT_ID,MEASUREMENT_CONCEPT_NAME,MEASUREMENT_CONCEPT_CODE,MEASUREMENT_VOCABULARY_ID,MEASUREMENT_DOMAIN_ID,MEASUREMENT_STANDARD_CONCEPT,UNIT_CONCEPT_ID,UNIT_CONCEPT_NAME,UNIT_CONCEPT_CODE,UNIT_VOCABULARY_ID,UNIT_DOMAIN_ID,UNIT_STANDARD_CONCEPT,RECORD_COUNT,MEASUREMENT_RECORD_TOTAL,PCT_RECORD_WITHIN_MEASUREMENT,PERSON_COUNT,MEASUREMENT_PERSON_TOTAL,PCT_PERSON_WITHIN_MEASUREMENT,Date Unit Query Run
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,2,3554053,0.0001,2,219605,0.0009,9/22/2025
FH,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,1,1513162,0.0001,1,126599,0.0008,9/19/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,43901,3554053,1.2352,11665,219605,5.3118,9/22/2025
JH,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,55978,2218407,2.5233,20372,137961,14.7665,9/19/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,9254,per liter,/L,UCUM,Unit,S,1,3554053,0,1,219605,0.0005,9/22/2025
FH,3036277,Body height,8302-2,LOINC,Measurement,S,8582,centimeter,cm,UCUM,Unit,S,2812794,2812794,100,185141,185141,100,9/19/2025
MSKCC,3036277,Body height,8302-2,LOINC,Measurement,S,8582,centimeter,cm,UCUM,Unit,S,6765572,6765572,100,438408,438408,100,9/22/2025
DFCI,3036277,Body height,8302-2,LOINC,Measurement,S,9307,foot (US),[ft_us],UCUM,Unit,S,10,20,50,9,9,100,9/22/2025
DFCI,3036277,Body height,8302-2,LOINC,Measurement,S,9330,inch (US),[in_us],UCUM,Unit,S,10,20,50,9,9,100,9/22/2025
JH,3036277,Body height,8302-2,LOINC,Measurement,S,9330,inch (US),[in_us],UCUM,Unit,S,359882,359882,100,103413,103413,100,9/19/2025
DFCI,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,3013-0,LOINC,Measurement,S,0,(NULL/0),,,,,64,17526,0.3652,28,3992,0.7014,9/22/2025
DFCI,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,3013-0,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,17462,17526,99.6348,3987,3992,99.8747,9/22/2025
JH,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,3013-0,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,10394,10394,100,3293,3293,100,9/19/2025
MSKCC,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,3013-0,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,58167,58167,100,12072,12072,100,9/22/2025
FH,3037081,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma by With P-5'-P,30239-8,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,69,69,100,64,64,100,9/19/2025
JH,3037081,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma by With P-5'-P,30239-8,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,8,8,100,8,8,100,9/19/2025
DFCI,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,0,(NULL/0),,,,,10,245547,0.0041,8,34629,0.0231,9/22/2025
JH,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,0,(NULL/0),,,,,782,1704005,0.0459,699,133511,0.5236,9/19/2025
FH,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1587,1286222,0.1234,591,116167,0.5088,9/19/2025
DFCI,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,245536,245547,99.9955,34622,34629,99.9798,9/22/2025
JH,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,1703223,1704005,99.9541,133493,133511,99.9865,9/19/2025
FH,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,1284635,1286222,99.8766,116115,116167,99.9552,9/19/2025
DFCI,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,1,245547,0.0004,1,34629,0.0029,9/22/2025
DFCI,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,10334-1,LOINC,Measurement,S,0,(NULL/0),,,,,13,5503,0.2362,11,1516,0.7256,9/22/2025
JH,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,10334-1,LOINC,Measurement,S,0,(NULL/0),,,,,10909,26342,41.413,2541,5245,48.4461,9/19/2025
FH,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,10334-1,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,35434,35434,100,5733,5733,100,9/19/2025
DFCI,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,10334-1,LOINC,Measurement,S,8763,unit per milliliter,[U]/mL,UCUM,Unit,S,5490,5503,99.7638,1505,1516,99.2744,9/22/2025
JH,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,10334-1,LOINC,Measurement,S,8763,unit per milliliter,[U]/mL,UCUM,Unit,S,15433,26342,58.587,3485,5245,66.4442,9/19/2025
DFCI,3038058,Lymphocytes/100 leukocytes in Blood by Manual count,737-7,LOINC,Measurement,S,0,(NULL/0),,,,,6,288512,0.0021,6,45131,0.0133,9/22/2025
JH,3038058,Lymphocytes/100 leukocytes in Blood by Manual count,737-7,LOINC,Measurement,S,0,(NULL/0),,,,,102,452044,0.0226,95,40442,0.2349,9/19/2025
DFCI,3038058,Lymphocytes/100 leukocytes in Blood by Manual count,737-7,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,288506,288512,99.9979,45126,45131,99.9889,9/22/2025
JH,3038058,Lymphocytes/100 leukocytes in Blood by Manual count,737-7,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,451942,452044,99.9774,40437,40442,99.9876,9/19/2025
JH,3038553,Body mass index (BMI) [Ratio],39156-5,LOINC,Measurement,S,0,(NULL/0),,,,,8,8,100,8,8,100,9/19/2025
MSKCC,3038553,Body mass index (BMI) [Ratio],39156-5,LOINC,Measurement,S,9531,kilogram per square meter,kg/m2,UCUM,Unit,S,6581086,6581086,100,426044,426044,100,9/22/2025
JH,3038624,Choriogonadotropin.tumor marker [Units/volume] in Serum or Plasma,53959-3,LOINC,Measurement,S,0,(NULL/0),,,,,1644,4137,39.7389,451,1025,44,9/19/2025
MSKCC,3038624,Choriogonadotropin.tumor marker [Units/volume] in Serum or Plasma,53959-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,34733,34733,100,4723,4723,100,9/22/2025
DFCI,3038624,Choriogonadotropin.tumor marker [Units/volume] in Serum or Plasma,53959-3,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,15,15,100,7,7,100,9/22/2025
JH,3038624,Choriogonadotropin.tumor marker [Units/volume] in Serum or Plasma,53959-3,LOINC,Measurement,S,9550,milli-international unit per milliliter,10*-3.[iU]/mL,UCUM,Unit,S,2493,4137,60.2611,708,1025,69.0732,9/19/2025
DFCI,3038630,Choriogonadotropin.tumor marker [Mass/volume] in Serum or Plasma,53957-7,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,167,167,100,28,28,100,9/22/2025
FH,3039000,Anion gap in Blood,41276-7,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,70,70,100,66,66,100,9/19/2025
DFCI,3040891,Heart rate --resting,40443-4,LOINC,Measurement,S,0,(NULL/0),,,,,25,945,2.6455,14,565,2.4779,9/22/2025
DFCI,3040891,Heart rate --resting,40443-4,LOINC,Measurement,S,8541,per minute,/min,UCUM,Unit,S,920,945,97.3545,551,565,97.5221,9/22/2025
JH,3040891,Heart rate --resting,40443-4,LOINC,Measurement,S,8876,millimeter mercury column,mm[Hg],UCUM,Unit,S,20,20,100,15,15,100,9/19/2025
DFCI,3041232,aPTT in Platelet poor plasma by Coagulation assay --post heparin neutralization,52123-7,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,45,90,50,43,43,100,9/22/2025
FH,3041232,aPTT in Platelet poor plasma by Coagulation assay --post heparin neutralization,52123-7,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,469,469,100,176,176,100,9/19/2025
DFCI,3041232,aPTT in Platelet poor plasma by Coagulation assay --post heparin neutralization,52123-7,LOINC,Measurement,S,9639,siemens,S,UCUM,Unit,S,45,90,50,43,43,100,9/22/2025
DFCI,3042292,Heart rate --post exercise,40442-6,LOINC,Measurement,S,8541,per minute,/min,UCUM,Unit,S,910,910,100,543,543,100,9/22/2025
DFCI,3042436,aPTT in Platelet poor plasma by Coagulation assay --baseline,40100-0,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,28,56,50,27,27,100,9/22/2025
DFCI,3042436,aPTT in Platelet poor plasma by Coagulation assay --baseline,40100-0,LOINC,Measurement,S,9639,siemens,S,UCUM,Unit,S,28,56,50,27,27,100,9/22/2025
DFCI,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,0,(NULL/0),,,,,46023,103847,44.3181,4766,12966,36.7577,9/22/2025
JH,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,0,(NULL/0),,,,,3219,2832439,0.1136,2281,140712,1.621,9/19/2025
FH,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2285814,2289365,99.8449,139396,139765,99.736,9/19/2025
DFCI,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,15397,103847,14.8266,3075,12966,23.7159,9/22/2025
JH,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,2651606,2832439,93.6156,131267,140712,93.2877,9/19/2025
FH,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,475,2289365,0.0207,236,139765,0.1689,9/19/2025
DFCI,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,8837,microgram per deciliter,ug/dL,UCUM,Unit,S,1,103847,0.001,1,12966,0.0077,9/22/2025
FH,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,7,2289365,0.0003,7,139765,0.005,9/19/2025
DFCI,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,42426,103847,40.8543,5160,12966,39.7964,9/22/2025
JH,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,177614,2832439,6.2707,25876,140712,18.3893,9/19/2025
FH,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,3069,2289365,0.1341,2763,139765,1.9769,9/19/2025
MSKCC,3045716,Anion gap in Serum or Plasma,33037-3,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,1337986,1337986,100,138270,138270,100,9/22/2025
JH,3045961,aPTT in Platelet poor plasma by Coagulation 1:1 saline,43734-3,LOINC,Measurement,S,0,(NULL/0),,,,,3,78,3.8462,3,77,3.8961,9/19/2025
JH,3045961,aPTT in Platelet poor plasma by Coagulation 1:1 saline,43734-3,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,75,78,96.1538,74,77,96.1039,9/19/2025
JH,3046900,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood by Automated count,33256-9,LOINC,Measurement,S,0,(NULL/0),,,,,1136,2727867,0.0416,962,141670,0.679,9/19/2025
JH,3046900,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood by Automated count,33256-9,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,2726731,2727867,99.9584,141668,141670,99.9986,9/19/2025
DFCI,3046948,Albumin/Globulin [Mass Ratio] in Serum or Plasma by Electrophoresis,44429-9,LOINC,Measurement,S,8523,ratio,{ratio},UCUM,Unit,S,1787,1787,100,876,876,100,9/22/2025
DFCI,3048275,Hemoglobin [Mass/volume] in Blood --pre therapeutic phlebotomy,48725-6,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,44,44,100,11,11,100,9/22/2025
DFCI,3048689,Calprotectin [Mass/mass] in Stool,38445-3,LOINC,Measurement,S,0,(NULL/0),,,,,19,5780,0.3287,17,3690,0.4607,9/22/2025
JH,3048689,Calprotectin [Mass/mass] in Stool,38445-3,LOINC,Measurement,S,0,(NULL/0),,,,,1276,3502,36.4363,950,2354,40.3568,9/19/2025
DFCI,3048689,Calprotectin [Mass/mass] in Stool,38445-3,LOINC,Measurement,S,8720,microgram per gram,ug/g,UCUM,Unit,S,5761,5780,99.6713,3681,3690,99.7561,9/22/2025
JH,3048689,Calprotectin [Mass/mass] in Stool,38445-3,LOINC,Measurement,S,8720,microgram per gram,ug/g,UCUM,Unit,S,2226,3502,63.5637,1556,2354,66.1003,9/19/2025
MSKCC,3049555,Testosterone [Mass/volume] in Serum or Plasma by Detection limit <= 1.0 ng/dL,49041-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2,47621,0.0042,2,9502,0.021,9/22/2025
MSKCC,3049555,Testosterone [Mass/volume] in Serum or Plasma by Detection limit <= 1.0 ng/dL,49041-7,LOINC,Measurement,S,8817,nanogram per deciliter,ng/dL,UCUM,Unit,S,47619,47621,99.9958,9502,9502,100,9/22/2025
DFCI,3051825,Creatinine [Mass/volume] in Blood,38483-4,LOINC,Measurement,S,0,(NULL/0),,,,,3,368,0.8152,3,317,0.9464,9/22/2025
JH,3051825,Creatinine [Mass/volume] in Blood,38483-4,LOINC,Measurement,S,0,(NULL/0),,,,,21,25584,0.0821,19,15076,0.126,9/19/2025
FH,3051825,Creatinine [Mass/volume] in Blood,38483-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1,34325,0.0029,1,19470,0.0051,9/19/2025
MSKCC,3051825,Creatinine [Mass/volume] in Blood,38483-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1212,18631,6.5053,884,9355,9.4495,9/22/2025
DFCI,3051825,Creatinine [Mass/volume] in Blood,38483-4,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,365,368,99.1848,314,317,99.0536,9/22/2025
JH,3051825,Creatinine [Mass/volume] in Blood,38483-4,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,25563,25584,99.9179,15068,15076,99.9469,9/19/2025
FH,3051825,Creatinine [Mass/volume] in Blood,38483-4,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,34324,34325,99.9971,19470,19470,100,9/19/2025
MSKCC,3051825,Creatinine [Mass/volume] in Blood,38483-4,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,17419,18631,93.4947,8877,9355,94.8904,9/22/2025
JH,40762499,Oxygen saturation in Arterial blood by Pulse oximetry,59408-5,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,15007964,15007964,100,137718,137718,100,9/19/2025
DFCI,40762499,Oxygen saturation in Arterial blood by Pulse oximetry,59408-5,LOINC,Measurement,S,8728,percent saturation,%{sat},UCUM,Unit,S,3,3,100,3,3,100,9/22/2025
DFCI,40762501,Oxygen saturation in Arterial blood by Pulse oximetry --on room air,59410-1,LOINC,Measurement,S,9234,volume percent,%{vol},UCUM,Unit,S,1423,1423,100,569,569,100,9/22/2025
DFCI,40762503,Oxygen saturation in Arterial blood by Pulse oximetry --post exercise,59412-7,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,988,988,100,589,589,100,9/22/2025
DFCI,40762508,Oxygen saturation in Arterial blood by Pulse oximetry --resting,59417-6,LOINC,Measurement,S,0,(NULL/0),,,,,2,997,0.2006,2,600,0.3333,9/22/2025
DFCI,40762508,Oxygen saturation in Arterial blood by Pulse oximetry --resting,59417-6,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,995,997,99.7994,598,600,99.6667,9/22/2025
DFCI,40762636,Body mass index (BMI) [Percentile],59574-4,LOINC,Measurement,S,0,(NULL/0),,,,,6065473,6065473,100,305000,305000,100,9/22/2025
JH,40762636,Body mass index (BMI) [Percentile],59574-4,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,195049,195049,100,77127,77127,100,9/19/2025
JH,40763912,Albumin [Mass/volume] in Serum or Plasma by Bromocresol green (BCG) dye binding method,61151-7,LOINC,Measurement,S,0,(NULL/0),,,,,264,929408,0.0284,242,77111,0.3138,9/19/2025
JH,40763912,Albumin [Mass/volume] in Serum or Plasma by Bromocresol green (BCG) dye binding method,61151-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,929144,929408,99.9716,77110,77111,99.9987,9/19/2025
MSKCC,40764996,Albumin [Moles/volume] in Serum or Plasma by Bromocresol green (BCG) dye binding method,62235-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,13400,13400,100,3129,3129,100,9/22/2025
JH,40771525,Heart rate --sitting,69000-8,LOINC,Measurement,S,8876,millimeter mercury column,mm[Hg],UCUM,Unit,S,20,20,100,15,15,100,9/19/2025
JH,42528622,Erythrocyte sedimentation rate by Photometric method,82477-1,LOINC,Measurement,S,0,(NULL/0),,,,,21796,21796,100,11878,11878,100,9/19/2025
MSKCC,42529199,Cancer Ag 125 [Units/volume] in Serum or Plasma by Immunoassay,83082-8,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,155505,155505,100,15595,15595,100,9/22/2025
DFCI,43533584,Insulin-like growth factor-I [Z-score] in Serum or Plasma,73561-3,LOINC,Measurement,S,0,(NULL/0),,,,,335,6989,4.7932,244,2742,8.8986,9/22/2025
JH,43533584,Insulin-like growth factor-I [Z-score] in Serum or Plasma,73561-3,LOINC,Measurement,S,0,(NULL/0),,,,,1683,1683,100,1011,1011,100,9/19/2025
DFCI,43533584,Insulin-like growth factor-I [Z-score] in Serum or Plasma,73561-3,LOINC,Measurement,S,44777566,score,[score],UCUM,Unit,S,6654,6989,95.2068,2742,2742,100,9/22/2025
