SITE_ID,MEASUREMENT_CONCEPT_ID,MEASUREMENT_CONCEPT_NAME,MEASUREMENT_CONCEPT_CODE,MEASUREMENT_VOCABULARY_ID,MEASUREMENT_DOMAIN_ID,MEASUREMENT_STANDARD_CONCEPT,UNIT_CONCEPT_ID,UNIT_CONCEPT_NAME,UNIT_CONCEPT_CODE,UNIT_VOCABULARY_ID,UNIT_DOMAIN_ID,UNIT_STANDARD_CONCEPT,RECORD_COUNT,MEASUREMENT_RECORD_TOTAL,PCT_RECORD_WITHIN_MEASUREMENT,PERSON_COUNT,MEASUREMENT_PERSON_TOTAL,PCT_PERSON_WITHIN_MEASUREMENT,Date Unit Query Run
MSK,3001604,Monocytes [#/volume] in Blood,26484-6,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1298535,1298535,100,109255,109255,100,2/12/2026
DFCI,3001604,Monocytes [#/volume] in Blood,26484-6,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,6237,3586313,0.1739,2274,202531,1.1228,12/19/2025
DFCI,3001657,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood,12227-5,LOINC,Measurement,S,0,(NULL/0),,,,,3,46,6.5217,2,17,11.7647,12/19/2025
DFCI,3001657,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood,12227-5,LOINC,Measurement,S,8566,thousand,10*3,UCUM,Unit,S,43,46,93.4783,15,17,88.2353,12/19/2025
DFCI,3001775,Smith extractable nuclear Ab [Presence] in Serum by Immunoassay,5356-1,LOINC,Measurement,S,0,(NULL/0),,,,,4419,6129,72.0999,3678,4872,75.4926,12/19/2025
JHU,3001775,Smith extractable nuclear Ab [Presence] in Serum by Immunoassay,5356-1,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2124,2124,100,1888,1888,100,12/16/2025
DFCI,3001775,Smith extractable nuclear Ab [Presence] in Serum by Immunoassay,5356-1,LOINC,Measurement,S,8695,Ehrlich unit per milliliter,[EU]/mL,UCUM,Unit,S,950,6129,15.5001,856,4872,17.5698,12/19/2025
DFCI,3001775,Smith extractable nuclear Ab [Presence] in Serum by Immunoassay,5356-1,LOINC,Measurement,S,45744813,clinical unit,{CU},UCUM,Unit,S,760,6129,12.4001,635,4872,13.0337,12/19/2025
DFCI,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,0,(NULL/0),,,,,4495,9920,45.3125,2765,5476,50.4931,12/19/2025
JHU,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1071,14244,7.519,818,7684,10.6455,12/16/2025
DFCI,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,8523,ratio,{ratio},UCUM,Unit,S,991,9920,9.9899,602,5476,10.9934,12/19/2025
DFCI,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,4335,9920,43.6996,2633,5476,48.0825,12/19/2025
JHU,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,13173,14244,92.481,7138,7684,92.8943,12/16/2025
DFCI,3001784,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,12841-3,LOINC,Measurement,S,44777555,percent calculated,%{calc},UCUM,Unit,S,99,9920,0.998,87,5476,1.5888,12/19/2025
DFCI,3002030,Lymphocytes/100 leukocytes in Blood,26478-8,LOINC,Measurement,S,0,(NULL/0),,,,,247770,3591677,6.8984,38658,200941,19.2385,12/19/2025
DFCI,3002030,Lymphocytes/100 leukocytes in Blood,26478-8,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,3343906,3591677,93.1015,197367,200941,98.2214,12/19/2025
DFCI,3002030,Lymphocytes/100 leukocytes in Blood,26478-8,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,1,3591677,0,1,200941,0.0005,12/19/2025
JHU,3002131,Prostate specific Ag [Units/volume] in Serum or Plasma,19195-7,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,7879,7879,100,4613,4613,100,12/16/2025
DFCI,3002385,Erythrocyte distribution width [Ratio],30385-9,LOINC,Measurement,S,0,(NULL/0),,,,,19,8964,0.212,17,3094,0.5495,12/19/2025
DFCI,3002385,Erythrocyte distribution width [Ratio],30385-9,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,8945,8964,99.788,3092,3094,99.9354,12/19/2025
JHU,3002417,Prothrombin time (PT) in Blood by Coagulation assay,5964-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,600,579801,0.1035,444,92249,0.4813,12/16/2025
JHU,3002417,Prothrombin time (PT) in Blood by Coagulation assay,5964-2,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,579201,579801,99.8965,92241,92249,99.9913,12/16/2025
DFCI,3002426,DNA double strand Ab [Presence] in Serum by Immunofluorescence (IF) Crithidia luciliae,6457-6,LOINC,Measurement,S,0,(NULL/0),,,,,1,1,100,1,1,100,12/19/2025
JHU,3002426,DNA double strand Ab [Presence] in Serum by Immunofluorescence (IF) Crithidia luciliae,6457-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,456,456,100,301,301,100,12/16/2025
DFCI,3002971,Nuclear Ab [Titer] in Serum by Immunofluorescence,5048-4,LOINC,Measurement,S,0,(NULL/0),,,,,4666,4666,100,3723,3723,100,12/19/2025
JHU,3002971,Nuclear Ab [Titer] in Serum by Immunofluorescence,5048-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,11,213,5.1643,11,161,6.8323,12/16/2025
JHU,3002971,Nuclear Ab [Titer] in Serum by Immunofluorescence,5048-4,LOINC,Measurement,S,8525,titer,{titer},UCUM,Unit,S,202,213,94.8357,151,161,93.7888,12/16/2025
DFCI,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,0,(NULL/0),,,,,25,302081,0.0083,25,45561,0.0549,12/19/2025
JHU,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1,448,0.2232,1,356,0.2809,12/16/2025
JHU,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,436,448,97.3214,344,356,96.6292,12/16/2025
DFCI,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,298499,302081,98.8142,44536,45561,97.7503,12/19/2025
JHU,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,11,448,2.4554,11,356,3.0899,12/16/2025
MSK,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,448562,448562,100,49693,49693,100,2/12/2026
DFCI,3003215,Lymphocytes [#/volume] in Blood by Manual count,732-8,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3557,302081,1.1775,1120,45561,2.4582,12/19/2025
DFCI,3003332,Smith extractable nuclear Ab+Ribonucleoprotein extractable nuclear Ab [Units/volume] in Serum,27048-8,LOINC,Measurement,S,0,(NULL/0),,,,,39,40,97.5,38,39,97.4359,12/19/2025
JHU,3003332,Smith extractable nuclear Ab+Ribonucleoprotein extractable nuclear Ab [Units/volume] in Serum,27048-8,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,9,9,100,9,9,100,12/16/2025
DFCI,3003332,Smith extractable nuclear Ab+Ribonucleoprotein extractable nuclear Ab [Units/volume] in Serum,27048-8,LOINC,Measurement,S,8478,avidity index,{ai},UCUM,Unit,S,1,40,2.5,1,39,2.5641,12/19/2025
DFCI,3003338,MCHC [Mass/volume],28540-3,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,6,6,100,6,6,100,12/19/2025
DFCI,3003721,Smooth muscle Ab [Units/volume] in Serum,31629-9,LOINC,Measurement,S,0,(NULL/0),,,,,49,104,47.1154,49,99,49.4949,12/19/2025
DFCI,3003721,Smooth muscle Ab [Units/volume] in Serum,31629-9,LOINC,Measurement,S,8510,unit,[U],UCUM,Unit,S,55,104,52.8846,51,99,51.5152,12/19/2025
DFCI,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,2039-6,LOINC,Measurement,S,0,(NULL/0),,,,,10475,257655,4.0655,4513,25607,17.6241,12/19/2025
JHU,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,2039-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3,52507,0.0057,3,15438,0.0194,12/16/2025
DFCI,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,2039-6,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,247180,257655,95.9345,24863,25607,97.0945,12/19/2025
JHU,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,2039-6,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,52504,52507,99.9943,15437,15438,99.9935,12/16/2025
MSK,3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,2039-6,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,419720,419720,100,50656,50656,100,2/12/2026
DFCI,3004119,Hemoglobin [Mass/volume] in Venous blood,30350-3,LOINC,Measurement,S,0,(NULL/0),,,,,1466,65171,2.2495,1259,15228,8.2677,12/19/2025
MSK,3004119,Hemoglobin [Mass/volume] in Venous blood,30350-3,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,126,28180,0.4471000135,112,10029,1.116799951,2/12/2026
DFCI,3004119,Hemoglobin [Mass/volume] in Venous blood,30350-3,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,63705,65171,97.7505,15072,15228,98.9756,12/19/2025
MSK,3004119,Hemoglobin [Mass/volume] in Venous blood,30350-3,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,28054,28180,99.55290222,9965,10029,99.36180115,2/12/2026
DFCI,3004249,Systolic blood pressure,8480-6,LOINC,Measurement,S,8876,millimeter mercury column,mm[Hg],UCUM,Unit,S,37275709,37275709,100,305094,305094,100,12/19/2025
JHU,3004249,Systolic blood pressure,8480-6,LOINC,Measurement,S,8876,millimeter mercury column,mm[Hg],UCUM,Unit,S,13702599,13702599,100,143780,143780,100,12/16/2025
MSK,3004249,Systolic blood pressure,8480-6,LOINC,Measurement,S,8876,millimeter mercury column,mm[Hg],UCUM,Unit,S,19168692,19168692,100,301705,301705,100,2/12/2026
DFCI,3004295,Urea nitrogen [Mass/volume] in Blood,6299-2,LOINC,Measurement,S,0,(NULL/0),,,,,6,224,2.6786,5,97,5.1546,12/19/2025
DFCI,3004295,Urea nitrogen [Mass/volume] in Blood,6299-2,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,218,224,97.3214,93,97,95.8763,12/19/2025
JHU,3004295,Urea nitrogen [Mass/volume] in Blood,6299-2,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,6,6,100,6,6,100,12/16/2025
DFCI,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,0,(NULL/0),,,,,837,214387,0.3904,649,26924,2.4105,12/19/2025
JHU,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,942,2248836,0.0419,828,141677,0.5844,12/16/2025
MSK,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,169,2772288,0.006099999882,120,164911,0.07280000299,2/12/2026
DFCI,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,22,214387,0.0103,15,26924,0.0557,12/19/2025
DFCI,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,8647,per microliter,/uL,UCUM,Unit,S,7129,214387,3.3253,2889,26924,10.7302,12/19/2025
DFCI,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,8641,214387,4.0306,2157,26924,8.0114,12/19/2025
JHU,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,20377,2248836,0.9061,8337,141677,5.8845,12/16/2025
DFCI,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,189273,214387,88.2857,20854,26924,77.4551,12/19/2025
JHU,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,2227513,2248836,99.0518,139836,141677,98.7006,12/16/2025
MSK,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,2772119,2772288,99.99389648,164870,164911,99.97509766,2/12/2026
DFCI,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,8485,214387,3.9578,2907,26924,10.7971,12/19/2025
JHU,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3,2248836,0.0001,1,141677,0.0007,12/16/2025
JHU,3004327,Lymphocytes [#/volume] in Blood by Automated count,731-0,LOINC,Measurement,S,9444,billion per liter,10*9/L,UCUM,Unit,S,1,2248836,0,1,141677,0.0007,12/16/2025
DFCI,3004501,Glucose [Mass/volume] in Serum or Plasma,2345-7,LOINC,Measurement,S,0,(NULL/0),,,,,25425,5232390,0.4859,13833,225221,6.142,12/19/2025
JHU,3004501,Glucose [Mass/volume] in Serum or Plasma,2345-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,480,3058928,0.0157,437,152686,0.2862,12/16/2025
DFCI,3004501,Glucose [Mass/volume] in Serum or Plasma,2345-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,1,5232390,0,1,225221,0.0004,12/19/2025
DFCI,3004501,Glucose [Mass/volume] in Serum or Plasma,2345-7,LOINC,Measurement,S,8751,milligram per liter,mg/L,UCUM,Unit,S,1,5232390,0,1,225221,0.0004,12/19/2025
DFCI,3004501,Glucose [Mass/volume] in Serum or Plasma,2345-7,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,1,5232390,0,1,225221,0.0004,12/19/2025
DFCI,3004501,Glucose [Mass/volume] in Serum or Plasma,2345-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,5206962,5232390,99.514,225066,225221,99.9312,12/19/2025
JHU,3004501,Glucose [Mass/volume] in Serum or Plasma,2345-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,3058448,3058928,99.9843,152685,152686,99.9993,12/16/2025
MSK,3004501,Glucose [Mass/volume] in Serum or Plasma,2345-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,4874016,4874016,100,231863,231863,100,2/12/2026
DFCI,3004616,Nuclear Ab [Presence] in Serum,8061-4,LOINC,Measurement,S,0,(NULL/0),,,,,20144,20144,100,16254,16254,100,12/19/2025
JHU,3004616,Nuclear Ab [Presence] in Serum,8061-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,11,11,100,11,11,100,12/16/2025
DFCI,3004722,Prolactin [Mass/volume] in Serum or Plasma,2842-3,LOINC,Measurement,S,0,(NULL/0),,,,,106,18563,0.571,87,10033,0.8671,12/19/2025
JHU,3004722,Prolactin [Mass/volume] in Serum or Plasma,2842-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1,4487,0.0223,1,3033,0.033,12/16/2025
DFCI,3004722,Prolactin [Mass/volume] in Serum or Plasma,2842-3,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,18457,18563,99.429,10012,10033,99.7907,12/19/2025
JHU,3004722,Prolactin [Mass/volume] in Serum or Plasma,2842-3,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,4486,4487,99.9777,3033,3033,100,12/16/2025
DFCI,3005013,Prostate Specific Ag Free [Mass/volume] in Serum or Plasma,10886-0,LOINC,Measurement,S,0,(NULL/0),,,,,1765,9972,17.6996,1200,5497,21.8301,12/19/2025
JHU,3005013,Prostate Specific Ag Free [Mass/volume] in Serum or Plasma,10886-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3,893,0.3359,3,669,0.4484,12/16/2025
DFCI,3005013,Prostate Specific Ag Free [Mass/volume] in Serum or Plasma,10886-0,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,8207,9972,82.3004,4511,5497,82.0629,12/19/2025
JHU,3005013,Prostate Specific Ag Free [Mass/volume] in Serum or Plasma,10886-0,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,890,893,99.6641,666,669,99.5516,12/16/2025
MSK,3005013,Prostate Specific Ag Free [Mass/volume] in Serum or Plasma,10886-0,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,24471,24471,100,6960,6960,100,2/12/2026
JHU,3005225,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Pyruvate to lactate reaction,14805-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,58,662,8.7613,33,386,8.5492,12/16/2025
JHU,3005225,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Pyruvate to lactate reaction,14805-6,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,604,662,91.2387,353,386,91.4508,12/16/2025
DFCI,3005277,Mitochondria Ab [Presence] in Serum by Immunofluorescence,17284-1,LOINC,Measurement,S,0,(NULL/0),,,,,11,11,100,11,11,100,12/19/2025
JHU,3005277,Mitochondria Ab [Presence] in Serum by Immunofluorescence,17284-1,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2874,2874,100,2646,2646,100,12/16/2025
DFCI,3005307,Sjogrens syndrome-B extractable nuclear Ab [Presence] in Serum by Immunoassay,5353-8,LOINC,Measurement,S,0,(NULL/0),,,,,6706,10382,64.5926,5486,8283,66.232,12/19/2025
JHU,3005307,Sjogrens syndrome-B extractable nuclear Ab [Presence] in Serum by Immunoassay,5353-8,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3770,3770,100,3348,3348,100,12/16/2025
DFCI,3005307,Sjogrens syndrome-B extractable nuclear Ab [Presence] in Serum by Immunoassay,5353-8,LOINC,Measurement,S,8478,avidity index,{ai},UCUM,Unit,S,1,10382,0.0096,1,8283,0.0121,12/19/2025
DFCI,3005307,Sjogrens syndrome-B extractable nuclear Ab [Presence] in Serum by Immunoassay,5353-8,LOINC,Measurement,S,8590,O.D. unit,[OD'U],UCUM,Unit,S,2083,10382,20.0636,1830,8283,22.0934,12/19/2025
DFCI,3005307,Sjogrens syndrome-B extractable nuclear Ab [Presence] in Serum by Immunoassay,5353-8,LOINC,Measurement,S,8695,Ehrlich unit per milliliter,[EU]/mL,UCUM,Unit,S,1228,10382,11.8282,1114,8283,13.4492,12/19/2025
DFCI,3005307,Sjogrens syndrome-B extractable nuclear Ab [Presence] in Serum by Immunoassay,5353-8,LOINC,Measurement,S,45744813,clinical unit,{CU},UCUM,Unit,S,364,10382,3.5061,281,8283,3.3925,12/19/2025
DFCI,3005456,Potassium [Moles/volume] in Blood,6298-4,LOINC,Measurement,S,0,(NULL/0),,,,,918,71748,1.2795,788,20141,3.9124,12/19/2025
JHU,3005456,Potassium [Moles/volume] in Blood,6298-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,194,256196,0.0757,177,38057,0.4651,12/16/2025
DFCI,3005456,Potassium [Moles/volume] in Blood,6298-4,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,69684,71748,97.1233,19634,20141,97.4827,12/19/2025
JHU,3005456,Potassium [Moles/volume] in Blood,6298-4,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,253964,256196,99.1288,37350,38057,98.1423,12/16/2025
DFCI,3005456,Potassium [Moles/volume] in Blood,6298-4,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,1146,71748,1.5973,461,20141,2.2889,12/19/2025
JHU,3005456,Potassium [Moles/volume] in Blood,6298-4,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,2038,256196,0.7955,1057,38057,2.7774,12/16/2025
MSK,3005456,Potassium [Moles/volume] in Blood,6298-4,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,99602,99602,100,22496,22496,100,2/12/2026
JHU,3005755,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma by With P-5'-P,1743-4,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,94,94,100,85,85,100,12/16/2025
DFCI,3005932,Smooth muscle Ab [Presence] in Serum,14252-1,LOINC,Measurement,S,0,(NULL/0),,,,,4240,4240,100,3925,3925,100,12/19/2025
JHU,3005932,Smooth muscle Ab [Presence] in Serum,14252-1,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2866,2866,100,2592,2592,100,12/16/2025
DFCI,3006315,Basophils [#/volume] in Blood,26444-0,LOINC,Measurement,S,0,(NULL/0),,,,,252618,3393339,7.4445,39394,201302,19.5696,12/19/2025
