ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
1593861	40744835	3	5
1593861	40744836	3	4
1593861	40744834	3	4
1593861	40744838	3	4
1593861	40744831	3	4
1593861	1201233	2	3
1593861	1201231	2	3
1593861	746450	2	3
1593861	746447	2	3
1593861	746436	1	1
1593861	746444	1	1
1593861	36925545	3	5
1718850	1718862	1	1
1718850	36812275	3	4
1718850	36812401	3	4
1718850	36811424	3	4
1718850	36811463	3	4
1718850	36814632	3	5
4112752	4299423	1	1
4112752	36712711	2	2
4112752	4297673	2	2
4112752	4291145	3	3
4112752	4111952	1	1
4112752	4221984	3	3
4112752	4299425	2	2
4112752	4298032	1	1
4112752	4221232	2	2
4112752	4297183	2	2
4112752	4298740	2	2
4112752	4299417	1	1
4112752	4300563	1	1
4112752	4222266	3	3
4112752	4291144	3	3
4112752	4115292	1	1
4112752	4300564	1	1
4112752	4299422	1	1
4112752	4222268	3	3
4112752	4220475	3	3
4112752	4335883	2	2
4112752	36712716	2	2
4112752	4222108	3	3
4112752	4297669	1	1
4112752	4292380	2	2
4112752	4297182	1	1
4112752	4297184	3	3
4112752	4299426	2	2
4112752	4299427	2	2
4112752	4297667	1	1
4112752	4222107	3	3
35201068	1759007	1	1
35201068	35201098	1	1
35201068	36058570	3	4
35201068	1759010	2	3
35201068	36058566	3	4
35201068	2911286	3	4
35201068	1759014	2	3
35201068	1759011	1	1
35201068	35201102	1	1
35201068	2911285	3	4
35201068	35201100	1	1
35201068	35201097	1	1
1718850	1718850	0	0
35201068	35201068	0	0
4112752	4112752	0	0
4112752	609124	3	3
4112752	609125	2	3
4112752	37166419	2	2
4112752	37166244	2	2
4112752	37166407	2	2
4112752	4222265	4	4
4112752	37166409	3	3
35201068	745858	2	3
