concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
35784162	50 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by Alliance	Drug	RxNorm Extension	Marketed Product	S	OMOP2785623	20170824	20991231	
35784163	50 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2785624	20170824	20991231	
35784164	50 ML Cisplatin 1 MG/ML Prefilled Syringe by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2785625	20170824	20991231	
35784165	50 ML Cisplatin 1 MG/ML Injectable Solution by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2785626	20170824	20991231	
35784224	50 ML Cisplatin 1 MG/ML Prefilled Syringe [Platinex] Box of 1	Drug	RxNorm Extension	Quant Branded Box	S	OMOP2785685	20170824	20991231	
35784280	50 ML Cisplatin 1 MG/ML Injectable Solution [Platinex] by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2785741	20170824	20991231	
35784281	50 ML Cisplatin 1 MG/ML Injectable Solution by Wockhardt	Drug	RxNorm Extension	Marketed Product	S	OMOP2785742	20170824	20991231	
35784282	50 ML Cisplatin 1 MG/ML Prefilled Syringe by Alliance	Drug	RxNorm Extension	Marketed Product	S	OMOP2785743	20170824	20991231	
35784385	50 ML Cisplatin 1 MG/ML Prefilled Syringe [Platinex] Box of 1 by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2785846	20170824	20991231	
35784386	50 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by Wockhardt	Drug	RxNorm Extension	Marketed Product	S	OMOP2785847	20170824	20991231	
35784387	50 ML Cisplatin 1 MG/ML Injectable Solution by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP2785848	20170824	20991231	
35784486	50 ML Cisplatin 1 MG/ML Prefilled Syringe [Platinex] by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2785947	20170824	20991231	
35784552	50 ML Cisplatin 1 MG/ML Injectable Solution [Platinex] Box of 1	Drug	RxNorm Extension	Quant Branded Box	S	OMOP2786013	20170824	20991231	
35784553	50 ML Cisplatin 1 MG/ML Prefilled Syringe [Platinex]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2786014	20170824	20991231	
35784596	50 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2786057	20170824	20991231	
35784597	50 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2786058	20170824	20991231	
35784598	50 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2786059	20170824	20991231	
35784599	50 ML Cisplatin 1 MG/ML Prefilled Syringe by Wockhardt	Drug	RxNorm Extension	Marketed Product	S	OMOP2786060	20170824	20991231	
35784725	50 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2786186	20170824	20991231	
35784726	50 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2786187	20170824	20991231	
35784755	60 ML Carboplatin 10 MG/ML Prefilled Syringe Box of 1 by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2786216	20170824	20991231	
35784756	60 ML Carboplatin 10 MG/ML Prefilled Syringe by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2786217	20170824	20991231	
35784761	60 ML Carboplatin 10 MG/ML Prefilled Syringe [Paraplatin] Box of 1	Drug	RxNorm Extension	Quant Branded Box	S	OMOP2786222	20170824	20991231	
35784766	60 ML Carboplatin 10 MG/ML Prefilled Syringe [Paraplatin] Box of 1 by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2786227	20170824	20991231	
35784767	60 ML Carboplatin 10 MG/ML Prefilled Syringe Box of 1 by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP2786228	20170824	20991231	
35784768	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 1 by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP2786229	20170824	20991231	
35784769	60 ML Carboplatin 10 MG/ML Prefilled Syringe by Sun	Drug	RxNorm Extension	Marketed Product	S	OMOP2786230	20170824	20991231	
35784773	60 ML Carboplatin 10 MG/ML Prefilled Syringe Box of 1 by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2786234	20170824	20991231	
35784774	60 ML Carboplatin 10 MG/ML Injectable Solution by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2786235	20170824	20991231	
35784779	60 ML Carboplatin 10 MG/ML Injectable Solution [Paraplatin] Box of 1	Drug	RxNorm Extension	Quant Branded Box	S	OMOP2786240	20170824	20991231	
35784782	60 ML Carboplatin 10 MG/ML Injectable Solution [Paraplatin] Box of 1 by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2786243	20170824	20991231	
35784783	60 ML Carboplatin 10 MG/ML Injectable Solution [Paraplatin] by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2786244	20170824	20991231	
35784784	60 ML Carboplatin 10 MG/ML Prefilled Syringe by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2786245	20170824	20991231	
35784785	60 ML Carboplatin 10 MG/ML Prefilled Syringe by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2786246	20170824	20991231	
35784794	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 1 by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2786255	20170824	20991231	
35784803	60 ML Carboplatin 10 MG/ML Prefilled Syringe [Paraplatin] by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2786264	20170824	20991231	
35784804	60 ML Carboplatin 10 MG/ML Prefilled Syringe Box of 1 by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2786265	20170824	20991231	
35784805	60 ML Carboplatin 10 MG/ML Prefilled Syringe Box of 1 by Sun	Drug	RxNorm Extension	Marketed Product	S	OMOP2786266	20170824	20991231	
35784806	60 ML Carboplatin 10 MG/ML Injectable Solution by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP2786267	20170824	20991231	
35784807	60 ML Carboplatin 10 MG/ML Injectable Solution by Sun	Drug	RxNorm Extension	Marketed Product	S	OMOP2786268	20170824	20991231	
35784825	60 ML Carboplatin 10 MG/ML Prefilled Syringe [Paraplatin]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2786286	20170824	20991231	
35784826	60 ML Carboplatin 10 MG/ML Injectable Solution [Paraplatin]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2786287	20170824	20991231	
35784833	60 ML Carboplatin 10 MG/ML Prefilled Syringe by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP2786294	20170824	20991231	
35784844	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 1 by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2786305	20170824	20991231	
35784845	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 1 by Sun	Drug	RxNorm Extension	Marketed Product	S	OMOP2786306	20170824	20991231	
35784846	60 ML Carboplatin 10 MG/ML Injectable Solution by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2786307	20170824	20991231	
35784847	60 ML Carboplatin 10 MG/ML Injectable Solution by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2786308	20170824	20991231	
35786290	100 ML Cisplatin 1 MG/ML Injectable Solution [Platinex] Box of 1 by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2787751	20170824	20991231	
35786291	100 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by Alliance	Drug	RxNorm Extension	Marketed Product	S	OMOP2787752	20170824	20991231	
35786292	100 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2787753	20170824	20991231	
35786293	100 ML Cisplatin 1 MG/ML Prefilled Syringe by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP2787754	20170824	20991231	
35786294	100 ML Cisplatin 1 MG/ML Prefilled Syringe by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2787755	20170824	20991231	
35786295	100 ML Cisplatin 1 MG/ML Prefilled Syringe by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2787756	20170824	20991231	
35786484	100 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP2787945	20170824	20991231	
35786485	100 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2787946	20170824	20991231	
35786687	100 ML Cisplatin 1 MG/ML Prefilled Syringe [Platinex] by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2788148	20170824	20991231	
35786688	100 ML Cisplatin 1 MG/ML Injectable Solution by Wockhardt	Drug	RxNorm Extension	Marketed Product	S	OMOP2788149	20170824	20991231	
35786689	100 ML Cisplatin 1 MG/ML Injectable Solution by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2788150	20170824	20991231	
35786690	100 ML Cisplatin 1 MG/ML Prefilled Syringe by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2788151	20170824	20991231	
35786797	100 ML Cisplatin 1 MG/ML Injectable Solution [Platinex]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2788258	20170824	20991231	
35786858	100 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by Wockhardt	Drug	RxNorm Extension	Marketed Product	S	OMOP2788319	20170824	20991231	
35786859	100 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by Alliance	Drug	RxNorm Extension	Marketed Product	S	OMOP2788320	20170824	20991231	
35786860	100 ML Cisplatin 1 MG/ML Prefilled Syringe by Sandoz	Drug	RxNorm Extension	Marketed Product	S	OMOP2788321	20170824	20991231	
35786861	100 ML Cisplatin 1 MG/ML Injectable Solution by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2788322	20170824	20991231	
35786990	100 ML Cisplatin 1 MG/ML Prefilled Syringe [Platinex]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2788451	20170824	20991231	
35787037	100 ML Cisplatin 1 MG/ML Prefilled Syringe [Platinex] Box of 1 by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2788498	20170824	20991231	
35787038	100 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2788499	20170824	20991231	
35787039	100 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP2788500	20170824	20991231	
35787040	100 ML Cisplatin 1 MG/ML Prefilled Syringe by Wockhardt	Drug	RxNorm Extension	Marketed Product	S	OMOP2788501	20170824	20991231	
35787041	100 ML Cisplatin 1 MG/ML Injectable Solution by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP2788502	20170824	20991231	
35787042	100 ML Cisplatin 1 MG/ML Prefilled Syringe by Alliance	Drug	RxNorm Extension	Marketed Product	S	OMOP2788503	20170824	20991231	
35787215	100 ML Cisplatin 1 MG/ML Injectable Solution [Platinex] by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP2788676	20170824	20991231	
35787216	100 ML Cisplatin 1 MG/ML Injectable Solution by Sandoz	Drug	RxNorm Extension	Marketed Product	S	OMOP2788677	20170824	20991231	
35787217	100 ML Cisplatin 1 MG/ML Injectable Solution by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP2788678	20170824	20991231	
35787347	100 ML Cisplatin 1 MG/ML Prefilled Syringe [Platinex] Box of 1	Drug	RxNorm Extension	Quant Branded Box	S	OMOP2788808	20170824	20991231	
35787348	100 ML Cisplatin 1 MG/ML Injectable Solution [Platinex] Box of 1	Drug	RxNorm Extension	Quant Branded Box	S	OMOP2788809	20170824	20991231	
35787420	100 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2788881	20170824	20991231	
35787584	100 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by Wockhardt	Drug	RxNorm Extension	Marketed Product	S	OMOP2789045	20170824	20991231	
35787585	100 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP2789046	20170824	20991231	
35787586	100 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP2789047	20170824	20991231	
35787587	100 ML Cisplatin 1 MG/ML Injectable Solution Box of 1 by Sandoz	Drug	RxNorm Extension	Marketed Product	S	OMOP2789048	20170824	20991231	
35787588	100 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1 by Sandoz	Drug	RxNorm Extension	Marketed Product	S	OMOP2789049	20170824	20991231	
35787589	100 ML Cisplatin 1 MG/ML Injectable Solution by Alliance	Drug	RxNorm Extension	Marketed Product	S	OMOP2789050	20170824	20991231	
43515731	Carboplatin 10 MG/ML Injectable Solution [Carboplatin Pfizer]	Drug	RxNorm Extension	Branded Drug	S	OMOP2802846	20170829	20991231	
43516942	Carboplatin 10 MG/ML Injectable Solution [Carbaccord]	Drug	RxNorm Extension	Branded Drug	S	OMOP2804057	20170829	20991231	
43517132	Carboplatin Injectable Solution [Carbaccord]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2804247	20170829	20991231	
43517133	Carboplatin Injectable Solution [Carboplatin Pfizer]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2804248	20170829	20991231	
43518313	5 ML Carboplatin 10 MG/ML Injectable Solution [Carbaccord]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2805428	20170829	20991231	
43518374	5 ML Carboplatin 10 MG/ML Injectable Solution by Novotech	Drug	RxNorm Extension	Marketed Product	S	OMOP2805489	20170829	20991231	
43518405	5 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Pfizer]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2805520	20170829	20991231	
43518419	5 ML Carboplatin 10 MG/ML Injectable Solution by Dbl	Drug	RxNorm Extension	Marketed Product	S	OMOP2805534	20170829	20991231	
43518420	5 ML Carboplatin 10 MG/ML Injectable Solution by Baxter	Drug	RxNorm Extension	Marketed Product	S	OMOP2805535	20170829	20991231	
43518441	5 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Pfizer] by Pfizer	Drug	RxNorm Extension	Marketed Product	S	OMOP2805556	20170829	20991231	
43518649	15 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Pfizer] by Pfizer	Drug	RxNorm Extension	Marketed Product	S	OMOP2805764	20170829	20991231	
43518652	15 ML Carboplatin 10 MG/ML Injectable Solution [Carbaccord]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2805767	20170829	20991231	
43518654	15 ML Carboplatin 10 MG/ML Injectable Solution by Novotech	Drug	RxNorm Extension	Marketed Product	S	OMOP2805769	20170829	20991231	
43518655	15 ML Carboplatin 10 MG/ML Injectable Solution by Baxter	Drug	RxNorm Extension	Marketed Product	S	OMOP2805770	20170829	20991231	
43518670	15 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Pfizer]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2805785	20170829	20991231	
43518678	15 ML Carboplatin 10 MG/ML Injectable Solution by Dbl	Drug	RxNorm Extension	Marketed Product	S	OMOP2805793	20170829	20991231	
43518876	45 ML Carboplatin 10 MG/ML Injectable Solution [Carbaccord]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2805991	20170829	20991231	
43518877	45 ML Carboplatin 10 MG/ML Injectable Solution by Fresenius	Drug	RxNorm Extension	Marketed Product	S	OMOP2805992	20170829	20991231	
43518878	45 ML Carboplatin 10 MG/ML Injectable Solution by Baxter	Drug	RxNorm Extension	Marketed Product	S	OMOP2805993	20170829	20991231	
43518881	45 ML Carboplatin 10 MG/ML Injectable Solution by Dbl	Drug	RxNorm Extension	Marketed Product	S	OMOP2805996	20170829	20991231	
43518882	45 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Pfizer]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP2805997	20170829	20991231	
43518883	45 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Pfizer] by Pfizer	Drug	RxNorm Extension	Marketed Product	S	OMOP2805998	20170829	20991231	
43518884	45 ML Carboplatin 10 MG/ML Injectable Solution by Novotech	Drug	RxNorm Extension	Marketed Product	S	OMOP2805999	20170829	20991231	
44161295	Cisplatin 50 MG Injectable Suspension Box of 20	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP3038018	20171006	20991231	
44162534	Cisplatin 50 MG Injectable Suspension [Platiblastin] Box of 20	Drug	RxNorm Extension	Branded Drug Box	S	OMOP3039257	20171006	20991231	
44164649	Cisplatin Injectable Suspension [Platinoxan]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP3041372	20171006	20991231	
44168491	Cisplatin Injectable Suspension [Platiblastin]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP3045214	20171006	20991231	
44168492	Cisplatin Injectable Suspension [Cismaplat]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP3045215	20171006	20991231	
44168931	Cisplatin 50 MG Injectable Suspension Box of 1	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP3045654	20171006	20991231	
44170109	Cisplatin 50 MG Injectable Suspension [Platinoxan]	Drug	RxNorm Extension	Branded Drug	S	OMOP3046832	20171006	20991231	
44173831	Cisplatin 50 MG Injectable Suspension [Platiblastin]	Drug	RxNorm Extension	Branded Drug	S	OMOP3050554	20171006	20991231	
44177595	Cisplatin 50 MG Injectable Suspension [Platinoxan] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP3054318	20171006	20991231	
44177596	Cisplatin 50 MG Injectable Suspension [Platiblastin] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP3054319	20171006	20991231	
44179069	Cisplatin 50 MG Injectable Solution Box of 5 by Medac	Drug	RxNorm Extension	Marketed Product	S	OMOP3055792	20171006	20991231	
44180133	Cisplatin 50 MG Injectable Suspension Box of 50	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP3056856	20171006	20991231	
44181315	Cisplatin 50 MG Injectable Suspension [Platiblastin] Box of 2	Drug	RxNorm Extension	Branded Drug Box	S	OMOP3058038	20171006	20991231	
44181316	Cisplatin 50 MG Injectable Suspension [Cismaplat]	Drug	RxNorm Extension	Branded Drug	S	OMOP3058039	20171006	20991231	
44183853	Cisplatin 50 MG Injectable Suspension Box of 10	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP3060576	20171006	20991231	
44185042	Cisplatin 50 MG Injectable Suspension [Platinoxan] Box of 5	Drug	RxNorm Extension	Branded Drug Box	S	OMOP3061765	20171006	20991231	
44185043	Cisplatin 50 MG Injectable Suspension [Cismaplat] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP3061766	20171006	20991231	
44187608	Cisplatin 50 MG Injectable Suspension Box of 2	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP3064331	20171006	20991231	
21156684	5 ML Carboplatin 10 MG/ML Injection	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP307553	20170824	20991231	
21146709	5 ML Carboplatin 10 MG/ML Injection by Sun	Drug	RxNorm Extension	Marketed Product	S	OMOP307554	20170824	20991231	
21156685	5 ML Carboplatin 10 MG/ML Injection by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP307555	20170824	20991231	
21107481	5 ML Carboplatin 10 MG/ML Injection by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP307556	20170824	20991231	
21126953	5 ML Carboplatin 10 MG/ML Injection by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP307557	20170824	20991231	
21058315	5 ML Carboplatin 10 MG/ML Injection by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP307558	20170824	20991231	
21146710	5 ML Carboplatin 10 MG/ML Injection by Wockhardt	Drug	RxNorm Extension	Marketed Product	S	OMOP307559	20170824	20991231	
21107482	5 ML Carboplatin 10 MG/ML Injection Box of 1	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP307560	20170824	20991231	
21058316	5 ML Carboplatin 10 MG/ML Injection Box of 1 by Sun	Drug	RxNorm Extension	Marketed Product	S	OMOP307562	20170824	20991231	
21078063	5 ML Carboplatin 10 MG/ML Injection Box of 1 by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP307563	20170824	20991231	
21038762	5 ML Carboplatin 10 MG/ML Injection Box of 1 by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP307564	20170824	20991231	
21146711	5 ML Carboplatin 10 MG/ML Injection Box of 1 by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP307565	20170824	20991231	
21146712	5 ML Carboplatin 10 MG/ML Injection Box of 1 by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP307566	20170824	20991231	
21146713	5 ML Carboplatin 10 MG/ML Injection Box of 1 by Wockhardt	Drug	RxNorm Extension	Marketed Product	S	OMOP307567	20170824	20991231	
21038934	10 ML Cisplatin 1 MG/ML Injection	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP310656	20170824	20991231	
21038935	10 ML Cisplatin 1 MG/ML Injection by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP310658	20170824	20991231	
21156862	10 ML Cisplatin 1 MG/ML Injection by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP310659	20170824	20991231	
21176370	10 ML Cisplatin 1 MG/ML Injection by Alliance	Drug	RxNorm Extension	Marketed Product	S	OMOP310660	20170824	20991231	
21166607	10 ML Cisplatin 1 MG/ML Injection by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP310661	20170824	20991231	
21097794	10 ML Cisplatin 1 MG/ML Injection by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP310662	20170824	20991231	
21127137	10 ML Cisplatin 1 MG/ML Injection Box of 1	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP310663	20170824	20991231	
21029108	10 ML Cisplatin 1 MG/ML Injection Box of 1 by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP310664	20170824	20991231	
21107657	10 ML Cisplatin 1 MG/ML Injection Box of 1 by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP310665	20170824	20991231	
21087980	10 ML Cisplatin 1 MG/ML Injection Box of 1 by Alliance	Drug	RxNorm Extension	Marketed Product	S	OMOP310666	20170824	20991231	
21176371	10 ML Cisplatin 1 MG/ML Injection Box of 1 by A A H	Drug	RxNorm Extension	Marketed Product	S	OMOP310667	20170824	20991231	
21097795	10 ML Cisplatin 1 MG/ML Injection Box of 1 by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP310669	20170824	20991231	
36256988	Carboplatin 10 MG/ML [Carbosin]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP3107863	20171001	20991231	
